"","index","starts_x","starts_y","index_start","ends_x","ends_y","index_end"
"1530",1530,403469.29725677,4719386.03439954,17,377342.435618097,4670727.34647493,96
"1531",1531,403469.29725677,4719386.03439954,17,377542.724852214,4669747.35094581,95
"1532",1532,403469.29725677,4719386.03439954,17,377743.01408633,4668767.35541669,94
"1533",1533,403469.29725677,4719386.03439954,17,377885.021343393,4723723.3313109,154
"1534",1534,403469.29725677,4719386.03439954,17,377943.303320447,4667787.35988757,93
"1535",1535,403469.29725677,4719386.03439954,17,378143.592554563,4666807.36435846,92
"1536",1536,403469.29725677,4719386.03439954,17,378343.88178868,4665827.36882934,91
"1537",1537,403469.29725677,4719386.03439954,17,378769.976570416,4724189.55149553,155
"1538",1538,403469.29725677,4719386.03439954,17,378814.266512756,4665142.36416755,90
"1539",1539,403469.29725677,4719386.03439954,17,379654.931797439,4724655.77168016,156
"1540",1540,403469.29725677,4719386.03439954,17,379808.078874725,4665029.03277919,89
"1541",1541,403469.29725677,4719386.03439954,17,380539.887024462,4725121.99186479,157
"1542",1542,403469.29725677,4719386.03439954,17,380801.891236695,4664915.70139082,88
"1543",1543,403469.29725677,4719386.03439954,17,381424.842251486,4725588.21204942,158
"1544",1544,403469.29725677,4719386.03439954,17,381795.703598664,4664802.37000246,87
"1545",1545,403469.29725677,4719386.03439954,17,382309.797478509,4726054.43223405,159
"1546",1546,403469.29725677,4719386.03439954,17,382789.515960634,4664689.0386141,86
"1547",1547,403469.29725677,4719386.03439954,17,383194.752705532,4726520.65241868,160
"1548",1548,403469.29725677,4719386.03439954,17,383783.328322604,4664575.70722574,85
"1549",1549,403469.29725677,4719386.03439954,17,384079.707932555,4726986.87260331,161
"1550",1550,403469.29725677,4719386.03439954,17,384777.140684573,4664462.37583737,84
"1551",1551,403469.29725677,4719386.03439954,17,384964.663159578,4727453.09278794,162
"1552",1552,403469.29725677,4719386.03439954,17,385770.953046543,4664349.04444901,83
"1553",1553,403469.29725677,4719386.03439954,17,385849.618386602,4727919.31297257,163
"1554",1554,403469.29725677,4719386.03439954,17,386734.573613625,4728385.5331572,164
"1555",1555,403469.29725677,4719386.03439954,17,386764.765408513,4664235.71306065,82
"1556",1556,403469.29725677,4719386.03439954,17,387619.528840648,4728851.75334183,165
"1557",1557,403469.29725677,4719386.03439954,17,387758.577770482,4664122.38167229,81
"1558",1558,403469.29725677,4719386.03439954,17,388504.484067671,4729317.97352646,166
"1559",1559,403469.29725677,4719386.03439954,17,388752.390132452,4664009.05028392,80
"1560",1560,403469.29725677,4719386.03439954,17,389389.439294694,4729784.19371109,167
"1561",1561,403469.29725677,4719386.03439954,17,389746.202494421,4663895.71889556,79
"1562",1562,403469.29725677,4719386.03439954,17,390274.394521718,4730250.41389572,168
"1563",1563,403469.29725677,4719386.03439954,17,390740.014856391,4663782.3875072,78
"1564",1564,403469.29725677,4719386.03439954,17,391159.349748741,4730716.63408035,169
"1565",1565,403652.201355211,4718402.64581655,18,368930.287785204,4711887.15869783,138
"1566",1566,403652.201355211,4718402.64581655,18,369130.577019321,4710907.16316871,137
"1567",1567,403652.201355211,4718402.64581655,18,369330.866253437,4709927.1676396,136
"1568",1568,403652.201355211,4718402.64581655,18,369367.466271742,4712662.99613934,139
"1569",1569,403652.201355211,4718402.64581655,18,369531.155487554,4708947.17211048,135
"1570",1570,403652.201355211,4718402.64581655,18,369731.44472167,4707967.17658136,134
"1571",1571,403652.201355211,4718402.64581655,18,369931.733955787,4706987.18105225,133
"1572",1572,403652.201355211,4718402.64581655,18,369950.95875048,4713454.23086039,140
"1573",1573,403652.201355211,4718402.64581655,18,370132.023189903,4706007.18552313,132
"1574",1574,403652.201355211,4718402.64581655,18,370332.31242402,4705027.18999401,131
"1575",1575,403652.201355211,4718402.64581655,18,370529.622899058,4714268.03220298,141
"1576",1576,403652.201355211,4718402.64581655,18,370532.601658136,4704047.1944649,130
"1577",1577,403652.201355211,4718402.64581655,18,370732.890892253,4703067.19893578,129
"1578",1578,403652.201355211,4718402.64581655,18,370933.180126369,4702087.20340666,128
"1579",1579,403652.201355211,4718402.64581655,18,371133.469360486,4701107.20787754,127
"1580",1580,403652.201355211,4718402.64581655,18,371221.276730256,4714949.29200092,142
"1581",1581,403652.201355211,4718402.64581655,18,371333.758594602,4700127.21234843,126
"1582",1582,403652.201355211,4718402.64581655,18,371534.047828719,4699147.21681931,125
"1583",1583,403652.201355211,4718402.64581655,18,371734.337062835,4698167.22129019,124
"1584",1584,403652.201355211,4718402.64581655,18,371934.626296952,4697187.22576108,123
"1585",1585,403652.201355211,4718402.64581655,18,372134.915531068,4696207.23023196,122
"1586",1586,403652.201355211,4718402.64581655,18,372143.625363278,4715336.30623005,143
"1587",1587,403652.201355211,4718402.64581655,18,372335.204765185,4695227.23470284,121
"1588",1588,403652.201355211,4718402.64581655,18,372535.493999301,4694247.23917373,120
"1589",1589,403652.201355211,4718402.64581655,18,372735.783233418,4693267.24364461,119
"1590",1590,403652.201355211,4718402.64581655,18,372936.072467534,4692287.24811549,118
"1591",1591,403652.201355211,4718402.64581655,18,372994.111214269,4715856.40822564,144
"1592",1592,403652.201355211,4718402.64581655,18,373136.361701651,4691307.25258638,117
"1593",1593,403652.201355211,4718402.64581655,18,373336.650935767,4690327.25705726,116
"1594",1594,403652.201355211,4718402.64581655,18,373536.940169884,4689347.26152814,115
"1595",1595,403652.201355211,4718402.64581655,18,373737.229404,4688367.26599903,114
"1596",1596,403652.201355211,4718402.64581655,18,373820.180047789,4716420.37711663,145
"1597",1597,403652.201355211,4718402.64581655,18,373937.518638117,4687387.27046991,113
"1598",1598,403652.201355211,4718402.64581655,18,374137.807872233,4686407.27494079,112
"1599",1599,403652.201355211,4718402.64581655,18,374338.09710635,4685427.27941168,111
"1600",1600,403652.201355211,4718402.64581655,18,374538.386340466,4684447.28388256,110
"1601",1601,403652.201355211,4718402.64581655,18,374634.429329938,4716999.23724239,146
"1602",1602,403652.201355211,4718402.64581655,18,374738.675574583,4683467.28835344,109
"1603",1603,403652.201355211,4718402.64581655,18,374938.964808699,4682487.29282433,108
"1604",1604,403652.201355211,4718402.64581655,18,375139.254042816,4681507.29729521,107
"1605",1605,403652.201355211,4718402.64581655,18,375277.564558586,4717765.32084883,147
"1606",1606,403652.201355211,4718402.64581655,18,375339.543276932,4680527.30176609,106
"1607",1607,403652.201355211,4718402.64581655,18,375539.832511049,4679547.30623698,105
"1608",1608,403652.201355211,4718402.64581655,18,375740.121745165,4678567.31070786,104
"1609",1609,403652.201355211,4718402.64581655,18,375851.256593983,4718578.17507649,148
"1610",1610,403652.201355211,4718402.64581655,18,375940.410979282,4677587.31517874,103
"1611",1611,403652.201355211,4718402.64581655,18,376140.700213398,4676607.31964963,102
"1612",1612,403652.201355211,4718402.64581655,18,376319.248313749,4719462.19473952,149
"1613",1613,403652.201355211,4718402.64581655,18,376340.989447515,4675627.32412051,101
"1614",1614,403652.201355211,4718402.64581655,18,376541.278681631,4674647.32859139,100
"1615",1615,403652.201355211,4718402.64581655,18,376681.536735901,4720389.4935797,150
"1616",1616,403652.201355211,4718402.64581655,18,376741.567915748,4673667.33306228,99
"1617",1617,403652.201355211,4718402.64581655,18,376916.911942848,4721355.86076852,151
"1618",1618,403652.201355211,4718402.64581655,18,376918.911395806,4722355.30532974,152
"1619",1619,403652.201355211,4718402.64581655,18,376941.857149864,4672687.33753316,98
"1620",1620,403652.201355211,4718402.64581655,18,377000.06611637,4723257.11112627,153
"1621",1621,403652.201355211,4718402.64581655,18,377142.14638398,4671707.34200404,97
"1622",1622,403652.201355211,4718402.64581655,18,377342.435618097,4670727.34647493,96
"1623",1623,403652.201355211,4718402.64581655,18,377542.724852214,4669747.35094581,95
"1624",1624,403652.201355211,4718402.64581655,18,377743.01408633,4668767.35541669,94
"1625",1625,403652.201355211,4718402.64581655,18,377885.021343393,4723723.3313109,154
"1626",1626,403652.201355211,4718402.64581655,18,377943.303320447,4667787.35988757,93
"1627",1627,403652.201355211,4718402.64581655,18,378143.592554563,4666807.36435846,92
"1628",1628,403652.201355211,4718402.64581655,18,378343.88178868,4665827.36882934,91
"1629",1629,403652.201355211,4718402.64581655,18,378769.976570416,4724189.55149553,155
"1630",1630,403652.201355211,4718402.64581655,18,378814.266512756,4665142.36416755,90
"1631",1631,403652.201355211,4718402.64581655,18,379654.931797439,4724655.77168016,156
"1632",1632,403652.201355211,4718402.64581655,18,379808.078874725,4665029.03277919,89
"1633",1633,403652.201355211,4718402.64581655,18,380539.887024462,4725121.99186479,157
